,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
2174,12388872,The Philharmonia Orchestra,2,882,2548,Fantasia on a Theme by Thomas Tallis,Vaughan Williams: Fantasia on a Theme by Thomas Tallis - Britten: Variations on a Theme of Frank Bridge,1124220,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2yJVk6jfa2xAEqVb2qDFgn'}, 'name': 'Fantasia on a Theme by Thomas Tallis', 'uri': 'spotify:track:2yJVk6jfa2xAEqVb2qDFgn'}",True
2175,12411448,Varios Artistas de Rumba,9,215,561768,Eres La Niña De Mis Sueños,20 Mejores Rumbas Vol.3,1120733,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7zQUdP9wXCoCH01XJGL04R'}, 'name': 'Eres La Niña De Mis Sueños', 'uri': 'spotify:track:7zQUdP9wXCoCH01XJGL04R'}",True
2176,12427059,Déjà Vu,29,134,610498,"What's New, Pussycat","Tribute to Las Vegas Divas: Elton John, Wayne Newton &amp; Tom Jones",1125542,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4HjwGX3pJKJTeOSDpT6GCo'}, 'name': ""What's New Pussycat?"", 'uri': 'spotify:track:4HjwGX3pJKJTeOSDpT6GCo'}",True
2177,12430933,Music-Themes,9,113,331608,This Guys In Love,Original Songs,1121318,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3l91QxfQ9vyxq5AJU4D1FC'}, 'name': ""This Guy's In Love With You"", 'uri': 'spotify:track:3l91QxfQ9vyxq5AJU4D1FC'}",True
2178,12442850,Cardio Workout Crew,46,185,411132,I Kissed A Girl (Made Famous by Kate Perry),Energy Workout Hits,1121599,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6SEwdameW4fgWpXJe2klE3'}, 'name': 'I Kissed A Girl (as made famous by Kate Perry)', 'uri': 'spotify:track:6SEwdameW4fgWpXJe2klE3'}",True
2179,12464299,Hamburg Radio Symphony Orchestra,4,253,591252,Finale. Allegro,Beethoven: Sinfonía Nº 5 En Do Menor Opus 67 &quot;Del Destino&quot;,1127600,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6aAwIySPKEoNIFHVzmVzhU'}, 'name': 'Symphony No. 1 in C Major, Op. 21: IV. Finale. Adagio - Allegro molto e vivace', 'uri': 'spotify:track:6aAwIySPKEoNIFHVzmVzhU'}",True
2180,12483164,Beat Makers Inc.,16,222,922144,Jai Ho (as made famous by A R Rahman &amp; The Pussycat Dolls),"Urban Beats For DJs, MCs &amp; Producers",1129243,,True
2181,12497847,Ke$ha,25,255,804741,Animal (Billboard Remix),Animal   Cannibal (Deluxe Edition),1130440,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6GiG2HRWj1Uvf0XFfILh96'}, 'name': 'Animal - Billboard Remix', 'uri': 'spotify:track:6GiG2HRWj1Uvf0XFfILh96'}",True
2182,12497890,"Emerson, Lake &amp; Palmer",6,278,35909,Lucky Man,"Emerson, Lake &amp; Palmer",1130443,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4GiXBCUF7H6YfNQsnBRIzl'}, 'name': 'Lucky Man', 'uri': 'spotify:track:4GiXBCUF7H6YfNQsnBRIzl'}",True
2183,12537971,The Hit Crew,1,352,62782,We Are the World,We Are the World,1133627,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7ccI9cStQbQdystvc6TvxD'}, 'name': 'We Are The Champions - Remastered 2011', 'uri': 'spotify:track:7ccI9cStQbQdystvc6TvxD'}",True
2184,12544010,Jessie J / B.o.B,1,221,2230742,Price Tag,Price Tag,1134039,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5mvKuE9Lf9ARVXVXA32kK9'}, 'name': 'Price Tag', 'uri': 'spotify:track:5mvKuE9Lf9ARVXVXA32kK9'}",True
2185,12544016,Jessie J,5,199,341566,Price Tag,Price Tag,1134039,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5mvKuE9Lf9ARVXVXA32kK9'}, 'name': 'Price Tag', 'uri': 'spotify:track:5mvKuE9Lf9ARVXVXA32kK9'}",True
2186,12545270,Elton John,1,225,1039,Hello Hello,Gnomeo and Juliet,1134110,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw'}, 'name': 'Hello', 'uri': 'spotify:track:4sPmO7WMQUAf45kwMOtONw'}",True
2187,12561624,The Rock Heroes,5,222,356727,Fire Flies (Made Famous by Owl City),Pop Goes Metal,1135206,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1HvRmqo3jGkJIUamtW5lPx'}, 'name': 'Fire Flies (Made Famous by Owl City)', 'uri': 'spotify:track:1HvRmqo3jGkJIUamtW5lPx'}",True
2188,12569205,Yotta Tek,1,338,925527,I'M a Bitch (To the Bone) (feat. D-Rava),I'm a Bitch (To the Bone) (feat. D-Rava),1135845,"{'external_urls': {'spotify': 'https://open.spotify.com/track/54rV96mCRiDKdkQce0Apqj'}, 'name': ""I'M a Bitch (To the Bone) - On the Floor Mix"", 'uri': 'spotify:track:54rV96mCRiDKdkQce0Apqj'}",True
2189,12575823,Glee Cast,1,180,354421,"Bills, Bills, Bills (Glee Cast Version)","Bills, Bills, Bills (Glee Cast Version)",1135784,"{'external_urls': {'spotify': 'https://open.spotify.com/track/67QoEc0mR2OpqNKXgHGHDq'}, 'name': 'Bills, Bills, Bills (Glee Cast Version)', 'uri': 'spotify:track:67QoEc0mR2OpqNKXgHGHDq'}",True
2190,12577269,Luciano Pavarotti,1,147,11423,Quanto è bella quanto è cara (L'Elisir d'amore Atto I),The Big Luciano,1136311,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4pvnQYWs8OAU8Jl1xZSjbj'}, 'name': ""Quanto è bella quanto è cara - L'Elisir d'amore Atto I"", 'uri': 'spotify:track:4pvnQYWs8OAU8Jl1xZSjbj'}",True
2191,12582450,Three 6 Mafia,7,222,37984,Motivated,Chapter 2: World Domination,1136838,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5qGizZYD1lbhGFdTR1yoFv'}, 'name': 'Motivated', 'uri': 'spotify:track:5qGizZYD1lbhGFdTR1yoFv'}",True
2192,12591408,Werner Urban,3,213,510137,Speed Bugs,Urban Drama : Science and Crime Scene,1137846,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5rxEVZ5GWI6warbYRo7gfX'}, 'name': 'Speed Bugs', 'uri': 'spotify:track:5rxEVZ5GWI6warbYRo7gfX'}",True
2193,12592687,Terrorfakt,15,189,15701,God Of Killers,Cold World Remixes,1138028,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4VnLnkNatf0Fnk2hXcXPI1'}, 'name': 'God Of Thunder', 'uri': 'spotify:track:4VnLnkNatf0Fnk2hXcXPI1'}",True
2194,12628256,Ricky Martin,7,251,21223,Nobody Wants to Be Lonely (Ricky Martin with Christina Aguilera),The Best Of,1122309,"{'external_urls': {'spotify': 'https://open.spotify.com/track/750ai37rF5YLzNKZqLOyjR'}, 'name': 'Nobody Wants to Be Lonely (Originally Performed By Ricky Martin & Christina Aguilera) [Karaoke Version]', 'uri': 'spotify:track:750ai37rF5YLzNKZqLOyjR'}",True
2195,12637453,Fausto Leali,20,99,12118,Jasemine,"Italian Classics: Fausto Leali Collection, Vol. 2",1142284,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4FGfPixMmb44LT915ga5uY'}, 'name': 'Jasemine', 'uri': 'spotify:track:4FGfPixMmb44LT915ga5uY'}",True
2196,12642574,Arnaldo Rodriguez y su talisman,309,247,835703,Riki Riki,Habana,1142733,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1vKpHTveVVpoGs4ti0hsFW'}, 'name': 'Resulta', 'uri': 'spotify:track:1vKpHTveVVpoGs4ti0hsFW'}",True
2197,12670078,Crystal Rock,10,251,931377,How You Love Me Now,How You Love Me Now,1145367,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4hIY051enSBBJ5fzZUzTSU'}, 'name': 'How You Love Me Now', 'uri': 'spotify:track:4hIY051enSBBJ5fzZUzTSU'}",True
2198,12683607,Justin Bieber,1,228,374352,Never Say Never,Never Say Never - The Remixes,1146737,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4O1uCappFiU3bisYUdUBWy'}, 'name': 'I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo)', 'uri': 'spotify:track:4O1uCappFiU3bisYUdUBWy'}",True
2199,12683609,Justin Bieber,3,220,374352,Somebody To Love Remix,Never Say Never - The Remixes,1146737,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7IUl5c6u18rzmyQOblj10T'}, 'name': 'Somebody To Love Remix', 'uri': 'spotify:track:7IUl5c6u18rzmyQOblj10T'}",True
2200,12688348,La Fouine,301,300,161910,Passe leur le Salam (Instrumental),La Fouine vs Laouni,1147010,"{'external_urls': {'spotify': 'https://open.spotify.com/track/46Y1zjnSPozbDOkG1jmJMj'}, 'name': 'Passe leur le Salam (feat. Rohff) - Instrumental', 'uri': 'spotify:track:46Y1zjnSPozbDOkG1jmJMj'}",True
2201,12689360,Tiësto,1,214,8669,C%u2019Mon (Catch %u2018Em By Surprise),C`Mon (Catch `Em By Surprise),1147268,,True
2202,12709872,Jennifer Lopez,1,231,21255,On The Floor,On The Floor,1148928,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD'}, 'name': 'Heartache On The Dance Floor', 'uri': 'spotify:track:0w3Q14i073jLoew1hgJkwD'}",True
2203,12728919,Right Said Fred,1,172,3732,I'm Too Sexy,HITS!,1150834,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2WElktskrNJEwgpp5Vouxk'}, 'name': ""I'm Too Sexy"", 'uri': 'spotify:track:2WElktskrNJEwgpp5Vouxk'}",True
2204,12740142,Jaya,6,253,128622,Ikaw Lamang,Jaya Five The Greatest Hits Album,1151886,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2v5VIWMjZxeiG52KckiXxS'}, 'name': 'Ikaw Lamang', 'uri': 'spotify:track:2v5VIWMjZxeiG52KckiXxS'}",True
2205,12749682,Aerosmith,3,214,10173,Jaded,Just Push Play,1152625,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4c2xt1trwYZpMqPWY35Xi9'}, 'name': 'Jaded', 'uri': 'spotify:track:4c2xt1trwYZpMqPWY35Xi9'}",True
2206,12759265,TNT,35,333,15667,Pulsation,50 Best of Techno and Hardstyle,1153625,"{'external_urls': {'spotify': 'https://open.spotify.com/track/67L22JRFVLxRGIuYyqitVB'}, 'name': 'Pulsation', 'uri': 'spotify:track:67L22JRFVLxRGIuYyqitVB'}",True
2207,12763745,Varios Artistas,14,243,29579,La Bella Y La Bestia (La Bella Y La Bestia),Peliculas De Cine Infantil,1153866,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7ouoNxUzbi6bLGOZdjp8CH'}, 'name': 'La Bella Y La Bestia', 'uri': 'spotify:track:7ouoNxUzbi6bLGOZdjp8CH'}",True
2208,12783733,Lady GaGa,1,260,237973,Born This Way,Born This Way,1155894,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk'}, 'name': 'Always Remember Us This Way', 'uri': 'spotify:track:2rbDhOo9Fh61Bbu23T2qCk'}",True
2209,12789727,Piano Tribute Players,7,287,572193,November Rain (Made Famous by Guns and Roses),Anti-Valentine's Day Tribute,1156312,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0JkYMslU9foTqWF1PjhqrX'}, 'name': 'November Rain (Made Famous by Guns and Roses)', 'uri': 'spotify:track:0JkYMslU9foTqWF1PjhqrX'}",True
2210,12798273,Brian Matrix vs U2,3,398,939521,New Years Day,The Fire EP,1157176,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7DXNTiUCWJvomSGEGMr3H8'}, 'name': ""New Year's Day"", 'uri': 'spotify:track:7DXNTiUCWJvomSGEGMr3H8'}",True
2211,12828353,The Crystals,12,140,14282,Da Doo Ron Ron,Da Doo Ron Ron: The Very Best of The Crystals,1159315,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0fonScmHUzC0MglSLn9saA'}, 'name': 'Da Doo Ron Ron (When He Walked Me Home)', 'uri': 'spotify:track:0fonScmHUzC0MglSLn9saA'}",True
2212,12832916,Domino,7,212,99418,Sweet Potatoe Pie,Domino,1159887,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1hlUjyisgYDHZUSGWUR3mf'}, 'name': 'Sweet Potatoe Pie', 'uri': 'spotify:track:1hlUjyisgYDHZUSGWUR3mf'}",True
2213,12835101,Victor Wood,1,170,939129,Mr. Lonely,Sce: mr. lonely,1160058,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ'}, 'name': '911 / Mr. Lonely', 'uri': 'spotify:track:4bEcoz1OcfMgUbp2ft8ieQ'}",True
2214,12848186,Dean Martin,47,152,2699,'a' You`re Adorable,Dean Martin the platinum collection,1161126,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1GdhaNt455pOXcJm4ilWET'}, 'name': 'A You´re Adorable', 'uri': 'spotify:track:1GdhaNt455pOXcJm4ilWET'}",True
2215,12850771,Johann Sebastian Bach,1,170,6178,Ave Maria,Bach Through The Ages,1161285,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2kyEgPaAW8wdpvevPnkf0Z'}, 'name': 'Ave Maria', 'uri': 'spotify:track:2kyEgPaAW8wdpvevPnkf0Z'}",True
2216,12850800,Ludwig van Beethoven,1,328,94679,Moonlight Sonata: Adagio Sostenuto,Beethoven Through The Ages,1161286,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3DNRdudZ2SstnDCVKFdXxG'}, 'name': 'Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto', 'uri': 'spotify:track:3DNRdudZ2SstnDCVKFdXxG'}",True
2217,12850838,Johannes Brahms,15,145,11909,Hungarian Dance No. 5,Brahms Through The Ages,1161287,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2oLjhx7w8Hyd3gry9cCXr7'}, 'name': 'ハンガリー舞曲集: Hungarian Dance No.5 In G Minor, WoO 1 No. 5', 'uri': 'spotify:track:2oLjhx7w8Hyd3gry9cCXr7'}",True
2218,12851228,Richard Wagner,2,324,122030,Die Walkure - Ride of the Valkyries,Wagner Through the Ages,1161298,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2e8MxBgVWMSQmxb2zcuCoq'}, 'name': 'Die Walkure, Act III: Ride of the Valkyries', 'uri': 'spotify:track:2e8MxBgVWMSQmxb2zcuCoq'}",True
2219,12851437,DMX,1,231,1304,Ruff Ryders' Anthem,Greatest Hits With A Twist - Deluxe Edition,1161319,"{'external_urls': {'spotify': 'https://open.spotify.com/track/32SFvZODywPBVDYSYtqxCj'}, 'name': ""Ruff Ryders' Anthem - Re-Recorded"", 'uri': 'spotify:track:32SFvZODywPBVDYSYtqxCj'}",True
2220,12851439,DMX,3,297,1304,Party Up (Up In Here),Greatest Hits With A Twist - Deluxe Edition,1161319,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4XSgaQfGgJ9FDCcvmOe404'}, 'name': 'Party Up (Up in Here) - Re-Recorded', 'uri': 'spotify:track:4XSgaQfGgJ9FDCcvmOe404'}",True
2221,12858346,A.R. Rahman,1,108,11113,Jana Gana Mana,Best Of A.R. Rahman,1161960,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1RRaPRjn9u9NXZ7Nco5PYz'}, 'name': 'Jana Gana Mana', 'uri': 'spotify:track:1RRaPRjn9u9NXZ7Nco5PYz'}",True
2222,12864836,Gary Valenciano,10,229,65011,Wag mo sanag isipin,The best of gary valenciano,1162532,,True
2223,12882630,Davide De Marinis,1,23,42334,Morandi Morandi,Suoneria: Morandi Morandi (Suoneria),1163597,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0IN0ekbAcZ2FpnxBFYgmEb'}, 'name': 'Kalinka', 'uri': 'spotify:track:0IN0ekbAcZ2FpnxBFYgmEb'}",True
2224,12889911,Queen,10,170,204,Funny How Love Is,Queen II,1164272,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4CITL18Tos0PscW1amCK4j'}, 'name': 'Funny How Love Is - Remastered 2011', 'uri': 'spotify:track:4CITL18Tos0PscW1amCK4j'}",True
2225,12924173,Percy Sledge,1,175,4351,When A Man Loves A Woman,Percy Sledge The Hits,1167401,"{'external_urls': {'spotify': 'https://open.spotify.com/track/51FpzuGkRYXFgsE2zXt9av'}, 'name': 'When a Man Loves a Woman', 'uri': 'spotify:track:51FpzuGkRYXFgsE2zXt9av'}",True
2226,12981916,Avril Lavigne,5,209,212,Smile,Goodbye Lullaby,1171545,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ'}, 'name': 'fake smile', 'uri': 'spotify:track:3wFLWP0FcIqHK1wb1CPthQ'}",True
2227,12988429,The Lonely Island,20,170,276914,I Just Had Sex,Massive R&amp;B Spring 2011,1172596,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4tyP0wVfvW2aNexrRVs2Ju'}, 'name': 'I Just Had Sex', 'uri': 'spotify:track:4tyP0wVfvW2aNexrRVs2Ju'}",True
2228,12997550,Zoe,5,285,31046,Labios Rotos,MTV Unplugged Música De Fondo,1173416,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1nULBrlzWatdcjA2ZctIMv'}, 'name': 'Labios Rotos - Live', 'uri': 'spotify:track:1nULBrlzWatdcjA2ZctIMv'}",True
2229,12997557,Zoe,12,313,31046,Luna,MTV Unplugged Música De Fondo,1173416,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3Kprog2Huf1Zztj1Os7IeY'}, 'name': 'Luna From Soyuz', 'uri': 'spotify:track:3Kprog2Huf1Zztj1Os7IeY'}",True
2230,13008014,Newsboys,10,257,19777,In Christ Alone,My Newsboys Playlist,1174197,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6aRwLqDf1bN3lI2gMd6wXp'}, 'name': 'In Christ Alone - Live', 'uri': 'spotify:track:6aRwLqDf1bN3lI2gMd6wXp'}",True
2231,13008266,HEY NA NA NA,1,197,951121,Hey (Nah Neh Nah),Hey (Nah Neh Nah),1174217,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3Tcjd2tfhvj0Fg5clKqrJx'}, 'name': 'Hey (Nah Neh Nah) - Milk & Sugar UK Radio Edit', 'uri': 'spotify:track:3Tcjd2tfhvj0Fg5clKqrJx'}",True
2232,13012253,Annalisa,5,209,220982,Diamante lei e luce lui,Nali,1174451,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4jjeTZhmtBIOKz4qFRQsBP'}, 'name': 'Diamante lei e luce lui', 'uri': 'spotify:track:4jjeTZhmtBIOKz4qFRQsBP'}",True
2233,13015521,Alexis &amp; Fido,1,191,62886,La Intelectual,Perreología,1174655,"{'external_urls': {'spotify': 'https://open.spotify.com/track/60UuXGTaKLcYmgggyIqmzF'}, 'name': 'La Intelectual', 'uri': 'spotify:track:60UuXGTaKLcYmgggyIqmzF'}",True
2234,13027801,Temaeva Groupe,23,44,952039,Mahana Rui Rui,Special Tamure Ethnic Dance Of Tahiti,1175766,,True
2235,13051630,UMEK,8,373,44744,Sarajevo,Toolroom Knights Mixed by Umek,1178028,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3sBnSBnzpEYKpJYGsAIbup'}, 'name': 'Christmas / Sarajevo 12/24 - Instrumental', 'uri': 'spotify:track:3sBnSBnzpEYKpJYGsAIbup'}",True
2236,13051673,UMEK,37,64,44744,Toolroom Knights Mixed By Umek,Toolroom Knights Mixed by Umek,1178028,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2MTdBTe5Bo9cDSVexuxy6q'}, 'name': 'Fluid Feel - Original Club Mix', 'uri': 'spotify:track:2MTdBTe5Bo9cDSVexuxy6q'}",True
2237,13051676,UMEK,38,67,44744,Toolroom Knights Mixed By Umek,Toolroom Knights Mixed by Umek,1178028,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2MTdBTe5Bo9cDSVexuxy6q'}, 'name': 'Fluid Feel - Original Club Mix', 'uri': 'spotify:track:2MTdBTe5Bo9cDSVexuxy6q'}",True
2238,13065545,Kula Shaker,16,226,90682,Govinda (Radio Mix),Kollected - The Best Of Kula Shaker,1179251,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7jvvCMgRkMh8toVlPJDtR3'}, 'name': 'Govinda - Radio Mix', 'uri': 'spotify:track:7jvvCMgRkMh8toVlPJDtR3'}",True
2239,13066765,Snoop Dogg,1,196,1130,Sweat (Snoop Dogg vs. David Guetta) [Remix],Sweat (Snoop Dogg vs. David Guetta) [Remix],1179600,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0R7YVi7w41Dr9jU5vblAok'}, 'name': 'Sweat - Remix', 'uri': 'spotify:track:0R7YVi7w41Dr9jU5vblAok'}",True
2240,13071611,Nick Fay,1,458,779787,Delighted,Delighted,1180077,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3ybmOJTwaJY9Wlu1XP1fDv'}, 'name': 'All Delighted People (Original Version)', 'uri': 'spotify:track:3ybmOJTwaJY9Wlu1XP1fDv'}",True
2241,13086933,La Pegatina,11,148,601789,Mari Carmen,Xapomelön,1181503,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5ClKabzSX0QXnURNomxohE'}, 'name': 'Mari Carmen', 'uri': 'spotify:track:5ClKabzSX0QXnURNomxohE'}",True
2242,13096100,Adele,1,285,142111,Someone Like You,Someone Like You,1182162,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB'}, 'name': 'Someone Like You', 'uri': 'spotify:track:4kflIGfjdZJW4ot2ioixTB'}",True
2243,13096178,The Strokes,10,254,617,Life Is Simple In The Moonlight,Angles,1182167,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4ileLT7ldd2uX8bMemWqbm'}, 'name': 'Life Is Simple in the Moonlight', 'uri': 'spotify:track:4ileLT7ldd2uX8bMemWqbm'}",True
2244,13097667,Jimpster,4,494,33093,Alsace &amp; Lorraine,Alsace &amp; Lorraine Remixes,1182295,,True
2245,13102817,Various Artists,1,261,209,What If God Was One of Us ,Meritage Classics: What If God Was One Of Us,1182819,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3oMncPRhGKaarOULrUOIi1'}, 'name': 'What If God Was One of Us', 'uri': 'spotify:track:3oMncPRhGKaarOULrUOIi1'}",True
2246,13105715,Boyz II Men,4,335,1566,I Miss You,Soul Pack - Boys II Men - EP,1183029,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1oTo3ijRbaDAtrjJrGAPSw'}, 'name': 'I Miss You', 'uri': 'spotify:track:1oTo3ijRbaDAtrjJrGAPSw'}",True
2247,13152849,Various Artists,1,281,209,Give Peace A Chance,Give Peace A Chance,1187541,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0sUQj8SflMlJrqJE7Z4u9o'}, 'name': 'Give Peace A Chance', 'uri': 'spotify:track:0sUQj8SflMlJrqJE7Z4u9o'}",True
2248,13164740,Tiësto,15,314,8669,C'Mon,Club Life %u2013 Volume One Las Vegas,1188560,"{'external_urls': {'spotify': 'https://open.spotify.com/track/53c9tTEHXWL5GkYNalbXZ3'}, 'name': ""C'mon"", 'uri': 'spotify:track:53c9tTEHXWL5GkYNalbXZ3'}",True
2249,13167237,Pearl Jam,1,193,1244,Go (Remastered),Vs.,1188786,"{'external_urls': {'spotify': 'https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz'}, 'name': 'Should I Stay or Should I Go - Remastered', 'uri': 'spotify:track:39shmbIHICJ2Wxnk1fPSdz'}",True
2250,13171302,Wiz Khalifa,3,218,91677,Black And Yellow,Rolling Papers,1189088,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz'}, 'name': 'Black and Yellow', 'uri': 'spotify:track:5A6OHHy73AR5tLxgTc98zz'}",True
2251,13171347,Wiz Khalifa,7,336,91677,The Race,Rolling Papers,1189088,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE'}, 'name': 'The Race', 'uri': 'spotify:track:3wGXyJGsCf1myH5MooQIqE'}",True
2252,13174461,Johnny Cash,5,165,1448,Folsom Prison Blues,Ring Of Fire,1189323,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2fDHuS1PTkHBbCWWZF1ph9'}, 'name': 'Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968', 'uri': 'spotify:track:2fDHuS1PTkHBbCWWZF1ph9'}",True
2253,13179892,Silvia Machete,6,151,284407,2 Hot 2 Be Romantic,Bomb Of Love,1189889,"{'external_urls': {'spotify': 'https://open.spotify.com/track/19pEcozM33t77fxXiaRkkI'}, 'name': 'To Hot To Be Romantic', 'uri': 'spotify:track:19pEcozM33t77fxXiaRkkI'}",True
2254,13180390,Mousse T.,2,243,39416,Is It 'cos I'm Cool?,Wir sind 96,1189940,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4BquSCuiiNS5B5eJlLzxcG'}, 'name': ""Is It 'Cos' I'm Cool? (Feat. Emma Lanford)"", 'uri': 'spotify:track:4BquSCuiiNS5B5eJlLzxcG'}",True
2255,13199824,Britney Spears,4,210,214,I Wanna Go,Femme Fatale (Deluxe Version),1191406,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7kVDkZkZc8qBUBsF6klUoY'}, 'name': ""I Don't Wanna Go"", 'uri': 'spotify:track:7kVDkZkZc8qBUBsF6klUoY'}",True
