,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
4865,43335885,"R. P. Patnaik, Usha",7,248,2580979,Evvaru Emanna,Jayam,4204967,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/00hL0oJD4pWef0kPYIaSTy'}, 'href': 'https://api.spotify.com/v1/artists/00hL0oJD4pWef0kPYIaSTy', 'id': '00hL0oJD4pWef0kPYIaSTy', 'name': 'R. P. Patnaik', 'type': 'artist', 'uri': 'spotify:artist:00hL0oJD4pWef0kPYIaSTy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hNON05iexckgWGTpiOg9L'}, 'href': 'https://api.spotify.com/v1/artists/2hNON05iexckgWGTpiOg9L', 'id': '2hNON05iexckgWGTpiOg9L', 'name': 'Usha', 'type': 'artist', 'uri': 'spotify:artist:2hNON05iexckgWGTpiOg9L'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1srtWRv5ftTmNyGDk2tPOF'}, 'href': 'https://api.spotify.com/v1/artists/1srtWRv5ftTmNyGDk2tPOF', 'id': '1srtWRv5ftTmNyGDk2tPOF', 'name': 'Nithin', 'type': 'artist', 'uri': 'spotify:artist:1srtWRv5ftTmNyGDk2tPOF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5nEExFMTkq8iOwCfNT5EV4'}, 'href': 'https://api.spotify.com/v1/artists/5nEExFMTkq8iOwCfNT5EV4', 'id': '5nEExFMTkq8iOwCfNT5EV4', 'name': 'Sadha', 'type': 'artist', 'uri': 'spotify:artist:5nEExFMTkq8iOwCfNT5EV4'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/10sjk00adoAGSygCUY9AkX'}, 'name': 'Evvaru Emanna', 'uri': 'spotify:track:10sjk00adoAGSygCUY9AkX', 'genre': ['deep indian pop', 'tollywood']}",True
4866,43345688,Zedd / Selena Gomez,1,239,2602774,I Want You To Know,I Want You To Know,4205428,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq'}, 'href': 'https://api.spotify.com/v1/artists/2qxJFvFYMEDqd7ui6kSAcq', 'id': '2qxJFvFYMEDqd7ui6kSAcq', 'name': 'Zedd', 'type': 'artist', 'uri': 'spotify:artist:2qxJFvFYMEDqd7ui6kSAcq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx'}, 'href': 'https://api.spotify.com/v1/artists/0C8ZW7ezQVs4URX5aX7Kqx', 'id': '0C8ZW7ezQVs4URX5aX7Kqx', 'name': 'Selena Gomez', 'type': 'artist', 'uri': 'spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1JDIArrcepzWDTAWXdGYmP'}, 'name': 'I Want You To Know', 'uri': 'spotify:track:1JDIArrcepzWDTAWXdGYmP', 'genre': ['complextro', 'dance pop', 'edm', 'german techno', 'pop', 'post-teen pop', 'tropical house']}",True
4867,43352535,George Benson,10,200,812,In Your Eyes,The Ultimate Collection,4206418,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN'}, 'href': 'https://api.spotify.com/v1/artists/5WUlDfRSoLAfcVSX1WnrxN', 'id': '5WUlDfRSoLAfcVSX1WnrxN', 'name': 'Sia', 'type': 'artist', 'uri': 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX'}, 'href': 'https://api.spotify.com/v1/artists/5fMUXHkw8R8eOP2RNVYEZX', 'id': '5fMUXHkw8R8eOP2RNVYEZX', 'name': 'Diplo', 'type': 'artist', 'uri': 'spotify:artist:5fMUXHkw8R8eOP2RNVYEZX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7'}, 'href': 'https://api.spotify.com/v1/artists/2feDdbD5araYcm6JhFHHw7', 'id': '2feDdbD5araYcm6JhFHHw7', 'name': 'Labrinth', 'type': 'artist', 'uri': 'spotify:artist:2feDdbD5araYcm6JhFHHw7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6IZ4ctovY9dl7bgHClAvKJ'}, 'href': 'https://api.spotify.com/v1/artists/6IZ4ctovY9dl7bgHClAvKJ', 'id': '6IZ4ctovY9dl7bgHClAvKJ', 'name': 'LSD', 'type': 'artist', 'uri': 'spotify:artist:6IZ4ctovY9dl7bgHClAvKJ'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6k71NlTnn41Vk7RJX7CSbY'}, 'name': 'Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)', 'uri': 'spotify:track:6k71NlTnn41Vk7RJX7CSbY', 'genre': ['australian dance', 'australian pop', 'dance pop', 'pop']}",True
4868,43352546,George Benson,12,241,812,Nothing's Gonna Change My Love For You,The Ultimate Collection,4206418,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4N8BwYTEC6XqykGvXXlmfv'}, 'href': 'https://api.spotify.com/v1/artists/4N8BwYTEC6XqykGvXXlmfv', 'id': '4N8BwYTEC6XqykGvXXlmfv', 'name': 'George Benson', 'type': 'artist', 'uri': 'spotify:artist:4N8BwYTEC6XqykGvXXlmfv'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0vB4Vd6PtkJSEnWsmqATnZ'}, 'name': ""Nothing's Gonna Change My Love for You"", 'uri': 'spotify:track:0vB4Vd6PtkJSEnWsmqATnZ', 'genre': ['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul jazz', 'yacht rock']}",True
4869,43352778,Major Lazer,1,177,356308,Lean On (feat. MØ &amp; DJ Snake),Lean On (feat. MØ &amp; DJ Snake),4206459,,True
4870,43379540,Jess Glynne,1,227,2317906,Hold My Hand,Hold My Hand,4209516,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/08ct2eZF5lUPdJpHwNKWof'}, 'href': 'https://api.spotify.com/v1/artists/08ct2eZF5lUPdJpHwNKWof', 'id': '08ct2eZF5lUPdJpHwNKWof', 'name': 'Hootie & The Blowfish', 'type': 'artist', 'uri': 'spotify:artist:08ct2eZF5lUPdJpHwNKWof'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4WnYuVFXe6Si4fZqkxbnvS'}, 'name': 'Hold My Hand', 'uri': 'spotify:track:4WnYuVFXe6Si4fZqkxbnvS', 'genre': ['mellow gold', 'neo mellow', 'pop rock', 'post-grunge', 'rock']}",True
4871,43380802,Matt Maher,13,205,191864,Because He Lives (Amen),Saints and Sinners,4209660,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1dPl8axUL09mso0myZqPZW'}, 'href': 'https://api.spotify.com/v1/artists/1dPl8axUL09mso0myZqPZW', 'id': '1dPl8axUL09mso0myZqPZW', 'name': 'Matt Maher', 'type': 'artist', 'uri': 'spotify:artist:1dPl8axUL09mso0myZqPZW'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4vhKRjmiboAhfunCabpXap'}, 'name': 'Because He Lives (Amen)', 'uri': 'spotify:track:4vhKRjmiboAhfunCabpXap', 'genre': ['anthem worship', 'canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']}",True
4872,43383031,Snoop Dogg,1,284,1130,Peaches N Cream,Peaches N Cream,4209969,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG'}, 'href': 'https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG', 'id': '7hJcb9fa4alzcOq3EaNPoG', 'name': 'Snoop Dogg', 'type': 'artist', 'uri': 'spotify:artist:7hJcb9fa4alzcOq3EaNPoG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6CxZzQFUTM6AzgluGwtq5w'}, 'href': 'https://api.spotify.com/v1/artists/6CxZzQFUTM6AzgluGwtq5w', 'id': '6CxZzQFUTM6AzgluGwtq5w', 'name': 'Charlie Wilson', 'type': 'artist', 'uri': 'spotify:artist:6CxZzQFUTM6AzgluGwtq5w'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/7Fk0zNC7vGdoDwePPgByKh'}, 'name': 'Peaches N Cream', 'uri': 'spotify:track:7Fk0zNC7vGdoDwePPgByKh', 'genre': ['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']}",True
4873,43414475,Academy of Powerful Music with Positive Energy,16,251,2613408,"Relaxed Body, Relaxed Mind (Connection of Mind and Body)","Happiness is a State of Mind %u2013 Background Music for Massage Therapy, Soothing SPA for Well-Being &amp; Healthy Lifestyle, Healing Yoga Meditation &amp; Relaxation, Nature Sounds for Reiki &amp; P",4213664,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4OPpfH9hHoEHO39obuLBXL'}, 'href': 'https://api.spotify.com/v1/artists/4OPpfH9hHoEHO39obuLBXL', 'id': '4OPpfH9hHoEHO39obuLBXL', 'name': 'Relaxed Mind Music Universe', 'type': 'artist', 'uri': 'spotify:artist:4OPpfH9hHoEHO39obuLBXL'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/65u8h659QBQqUyzFN0n3ce'}, 'name': 'Mind Body Connection', 'uri': 'spotify:track:65u8h659QBQqUyzFN0n3ce', 'genre': ['sleep']}",True
4874,43431772,Mathey,1,458,209940,Pleasent Night,Pleasent Night,4215251,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Ngm8exD2k4wltfEhA22v1'}, 'href': 'https://api.spotify.com/v1/artists/0Ngm8exD2k4wltfEhA22v1', 'id': '0Ngm8exD2k4wltfEhA22v1', 'name': 'Mathey', 'type': 'artist', 'uri': 'spotify:artist:0Ngm8exD2k4wltfEhA22v1'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/25HN6GYA4766iUeCvEGAP6'}, 'name': 'Pleasent Night', 'uri': 'spotify:track:25HN6GYA4766iUeCvEGAP6', 'genre': ['coupe decale', 'zouglou']}",True
4875,43447014,DJ Layla &amp; Sianna,7,368,2418719,Without Your Love,Without Your Love (Remix Edition),4216001,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh'}, 'href': 'https://api.spotify.com/v1/artists/4YLtscXsxbVgi031ovDDdh', 'id': '4YLtscXsxbVgi031ovDDdh', 'name': 'Chris Stapleton', 'type': 'artist', 'uri': 'spotify:artist:4YLtscXsxbVgi031ovDDdh'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6Oexp3W6bv5LBzsS171iqN'}, 'name': 'Without Your Love', 'uri': 'spotify:track:6Oexp3W6bv5LBzsS171iqN', 'genre': ['contemporary country']}",True
4876,43450535,LoneLady,3,307,118887,Hinterland,Hinterland,4217462,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/63H0n4HapCWFaX42LIfY37'}, 'href': 'https://api.spotify.com/v1/artists/63H0n4HapCWFaX42LIfY37', 'id': '63H0n4HapCWFaX42LIfY37', 'name': 'Akurei', 'type': 'artist', 'uri': 'spotify:artist:63H0n4HapCWFaX42LIfY37'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4TzJlS1vCuJO3H9CQr30c9'}, 'name': 'Hinterland', 'uri': 'spotify:track:4TzJlS1vCuJO3H9CQr30c9', 'genre': ['australian alternative pop']}",True
4877,43450787,Boney M.,2,206,3028,Daddy Cool,Diamonds (40th Anniversary Edition),4217487,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/54R6Y0I7jGUCveDTtI21nb'}, 'href': 'https://api.spotify.com/v1/artists/54R6Y0I7jGUCveDTtI21nb', 'id': '54R6Y0I7jGUCveDTtI21nb', 'name': 'Boney M.', 'type': 'artist', 'uri': 'spotify:artist:54R6Y0I7jGUCveDTtI21nb'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3WMbD1OyfKuwWDWMNbPQ4g'}, 'name': 'Daddy Cool', 'uri': 'spotify:track:3WMbD1OyfKuwWDWMNbPQ4g', 'genre': ['disco', 'europop']}",True
4878,43456147,DJ Wrekk,1,334,2404152,Taylor Swift - Blank Space [Official Wrekkage],Taylor Swift - Blank Space [Official Wrekkage],4218351,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1iPIHuGjIHvMWF0cH1AroK'}, 'href': 'https://api.spotify.com/v1/artists/1iPIHuGjIHvMWF0cH1AroK', 'id': '1iPIHuGjIHvMWF0cH1AroK', 'name': 'DJ Wrekk', 'type': 'artist', 'uri': 'spotify:artist:1iPIHuGjIHvMWF0cH1AroK'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4CQhMu4tc99UBizs4S5lGP'}, 'name': 'Taylor Swift - Blank Space [Official Wrekkage] - Live', 'uri': 'spotify:track:4CQhMu4tc99UBizs4S5lGP', 'genre': []}",True
4879,43456287,Francesca Michielin,1,212,1207024,L'amore esiste,L'amore esiste,4218411,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4jFlmD92WULLlaRS8Cj6QS'}, 'href': 'https://api.spotify.com/v1/artists/4jFlmD92WULLlaRS8Cj6QS', 'id': '4jFlmD92WULLlaRS8Cj6QS', 'name': 'Francesca Michielin', 'type': 'artist', 'uri': 'spotify:artist:4jFlmD92WULLlaRS8Cj6QS'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0sjSgTluUJIdqfyRe4EQ4U'}, 'name': ""L'amore esiste"", 'uri': 'spotify:track:0sjSgTluUJIdqfyRe4EQ4U', 'genre': ['italian arena pop', 'italian pop', 'italian pop rock']}",True
4880,43457120,Empire Cast,2,173,2526598,What Is Love (feat. V. Bozeman),Original Soundtrack from Season 1 of Empire,4218643,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7EjxNoVjXo7gL73F2EdXVA'}, 'href': 'https://api.spotify.com/v1/artists/7EjxNoVjXo7gL73F2EdXVA', 'id': '7EjxNoVjXo7gL73F2EdXVA', 'name': 'Empire Cast', 'type': 'artist', 'uri': 'spotify:artist:7EjxNoVjXo7gL73F2EdXVA'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2DOykLfhy5XEHxZeb3AaPA'}, 'name': 'What Is Love (feat. V. Bozeman)', 'uri': 'spotify:track:2DOykLfhy5XEHxZeb3AaPA', 'genre': ['r&b', 'urban contemporary']}",True
4881,43457614,Kate-Margret,1,195,1244428,I Cant Live Without You,I Cant Live Without You(Miami Dubstep Remix),4218781,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/371jpyGdoChzUASOIG2ECV'}, 'href': 'https://api.spotify.com/v1/artists/371jpyGdoChzUASOIG2ECV', 'id': '371jpyGdoChzUASOIG2ECV', 'name': 'Ashley McBryde', 'type': 'artist', 'uri': 'spotify:artist:371jpyGdoChzUASOIG2ECV'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6vubViXRL2oCOYhhopqFdF'}, 'name': ""Andy (I Can't Live Without You)"", 'uri': 'spotify:track:6vubViXRL2oCOYhhopqFdF', 'genre': ['contemporary country', 'country pop']}",True
4882,43460489,Severina,16,261,26205,Gas Gas (Live),Dobrodosao U Klub,4219254,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0mZbFsWo9tHccJsYkrIczQ'}, 'href': 'https://api.spotify.com/v1/artists/0mZbFsWo9tHccJsYkrIczQ', 'id': '0mZbFsWo9tHccJsYkrIczQ', 'name': 'Good Gas', 'type': 'artist', 'uri': 'spotify:artist:0mZbFsWo9tHccJsYkrIczQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/53ixqKNKVTgtSx3m3DGMA2'}, 'href': 'https://api.spotify.com/v1/artists/53ixqKNKVTgtSx3m3DGMA2', 'id': '53ixqKNKVTgtSx3m3DGMA2', 'name': 'FKi 1st', 'type': 'artist', 'uri': 'spotify:artist:53ixqKNKVTgtSx3m3DGMA2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5SyGEPymt1G2uto47tVWvZ'}, 'href': 'https://api.spotify.com/v1/artists/5SyGEPymt1G2uto47tVWvZ', 'id': '5SyGEPymt1G2uto47tVWvZ', 'name': 'MadeinTYO', 'type': 'artist', 'uri': 'spotify:artist:5SyGEPymt1G2uto47tVWvZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0bZ9jANLkwEFVcSnHnwrpb'}, 'href': 'https://api.spotify.com/v1/artists/0bZ9jANLkwEFVcSnHnwrpb', 'id': '0bZ9jANLkwEFVcSnHnwrpb', 'name': 'UnoTheActivist', 'type': 'artist', 'uri': 'spotify:artist:0bZ9jANLkwEFVcSnHnwrpb'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6mBwzEADA0EfzISE52JqJW'}, 'name': 'Live A Lil', 'uri': 'spotify:track:6mBwzEADA0EfzISE52JqJW', 'genre': ['vapor trap']}",True
4883,43487266,Omar Akram,2,263,363427,Passage into Midnight,Free as a Bird,4222817,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/22V0njAp1MdZRrqP22VEh5'}, 'href': 'https://api.spotify.com/v1/artists/22V0njAp1MdZRrqP22VEh5', 'id': '22V0njAp1MdZRrqP22VEh5', 'name': 'Omar Akram', 'type': 'artist', 'uri': 'spotify:artist:22V0njAp1MdZRrqP22VEh5'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5ibHwQQFokJIfE0xG4ruPH'}, 'name': 'Passage Into Midnight', 'uri': 'spotify:track:5ibHwQQFokJIfE0xG4ruPH', 'genre': ['new age', 'rumba']}",True
4884,43516328,Madonna,3,250,6051,Ghosttown,Rebel Heart,4225123,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/67lytN32YpUxiSeWlKfHJ3'}, 'href': 'https://api.spotify.com/v1/artists/67lytN32YpUxiSeWlKfHJ3', 'id': '67lytN32YpUxiSeWlKfHJ3', 'name': 'Yung Lean', 'type': 'artist', 'uri': 'spotify:artist:67lytN32YpUxiSeWlKfHJ3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2YvyKtXIEpQoLYtuUNp7Lg'}, 'name': 'Ghosttown', 'uri': 'spotify:track:2YvyKtXIEpQoLYtuUNp7Lg', 'genre': ['dark trap', 'emo rap', 'underground hip hop']}",True
4885,43516343,Madonna,17,251,6051,S.E.X.,Rebel Heart,4225123,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6deZN1bslXzeGvOLaLMOIF'}, 'href': 'https://api.spotify.com/v1/artists/6deZN1bslXzeGvOLaLMOIF', 'id': '6deZN1bslXzeGvOLaLMOIF', 'name': 'Nickelback', 'type': 'artist', 'uri': 'spotify:artist:6deZN1bslXzeGvOLaLMOIF'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/56h3v9zaotemQ0NB21dlkg'}, 'name': 'S.E.X.', 'uri': 'spotify:track:56h3v9zaotemQ0NB21dlkg', 'genre': ['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']}",True
4886,43521190,Marina And The Diamonds,1,244,304042,Happy,FROOT,4225900,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8'}, 'href': 'https://api.spotify.com/v1/artists/6x2LnllRG5uGarZMsD4iO8', 'id': '6x2LnllRG5uGarZMsD4iO8', 'name': 'Thomas Rhett', 'type': 'artist', 'uri': 'spotify:artist:6x2LnllRG5uGarZMsD4iO8'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n'}, 'name': 'Die A Happy Man', 'uri': 'spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'genre': ['contemporary country', 'country', 'country road', 'modern country rock']}",True
4887,43521196,Marina And The Diamonds,2,331,304042,Froot,FROOT,4225900,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6CwfuxIqcltXDGjfZsMd9A'}, 'href': 'https://api.spotify.com/v1/artists/6CwfuxIqcltXDGjfZsMd9A', 'id': '6CwfuxIqcltXDGjfZsMd9A', 'name': 'MARINA', 'type': 'artist', 'uri': 'spotify:artist:6CwfuxIqcltXDGjfZsMd9A'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6fk13PEdduHc2HG6JX6imT'}, 'name': 'Froot', 'uri': 'spotify:track:6fk13PEdduHc2HG6JX6imT', 'genre': ['dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house', 'uk alternative pop']}",True
4888,43521236,Marina And The Diamonds,11,256,304042,Savages,FROOT,4225900,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/74eX4C98E4FCrAMl39qRsJ'}, 'href': 'https://api.spotify.com/v1/artists/74eX4C98E4FCrAMl39qRsJ', 'id': '74eX4C98E4FCrAMl39qRsJ', 'name': 'Theory of a Deadman', 'type': 'artist', 'uri': 'spotify:artist:74eX4C98E4FCrAMl39qRsJ'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2qJkesdHu9sMMVFgkRkqhQ'}, 'name': 'Angel', 'uri': 'spotify:track:2qJkesdHu9sMMVFgkRkqhQ', 'genre': ['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rap rock', 'wrestling']}",True
4889,43544220,Nicoleta Nuca,1,240,2088907,Nu Sunt,Nu Sunt,4229662,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7BRYcgYwaw9fhVKX4VUiUA'}, 'href': 'https://api.spotify.com/v1/artists/7BRYcgYwaw9fhVKX4VUiUA', 'id': '7BRYcgYwaw9fhVKX4VUiUA', 'name': 'Nicoleta Nuca', 'type': 'artist', 'uri': 'spotify:artist:7BRYcgYwaw9fhVKX4VUiUA'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3s8wSMT6zNpi0IcxgMIeL7'}, 'name': 'Nu Sunt', 'uri': 'spotify:track:3s8wSMT6zNpi0IcxgMIeL7', 'genre': ['romanian pop']}",True
4890,43556636,Yo Yo Honey Singh,3,178,1188195,Fantasy (feat. Yo Yo Honey Singh),Best of Yo Yo Honey Singh,4231399,,True
4891,43565706,Matthew E. White,7,349,1393045,Tranquility,Fresh Blood,4232382,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6evK56MPQbVzQaWuGcS4Rm'}, 'href': 'https://api.spotify.com/v1/artists/6evK56MPQbVzQaWuGcS4Rm', 'id': '6evK56MPQbVzQaWuGcS4Rm', 'name': 'Julius Aston', 'type': 'artist', 'uri': 'spotify:artist:6evK56MPQbVzQaWuGcS4Rm'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5nzGBQeLesWrD0J8Ctz75z'}, 'name': 'Sea Of Tranquility', 'uri': 'spotify:track:5nzGBQeLesWrD0J8Ctz75z', 'genre': ['focus', 'neo-classical']}",True
4892,43569157,Ricky Martin,1,196,21223,Mr. Put It Down,Mr. Put It Down,4232749,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ'}, 'href': 'https://api.spotify.com/v1/artists/7slfeZO9LsJbWgpkIoXBUJ', 'id': '7slfeZO9LsJbWgpkIoXBUJ', 'name': 'Ricky Martin', 'type': 'artist', 'uri': 'spotify:artist:7slfeZO9LsJbWgpkIoXBUJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'}, 'href': 'https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg', 'id': '0TnOYISbd1XYRBk9myaseg', 'name': 'Pitbull', 'type': 'artist', 'uri': 'spotify:artist:0TnOYISbd1XYRBk9myaseg'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3qCs3Lz87cRnSCtcOfuxAE'}, 'name': 'Mr. Put It Down', 'uri': 'spotify:track:3qCs3Lz87cRnSCtcOfuxAE', 'genre': ['dance pop', 'latin', 'latin pop', 'mexican pop', 'tropical']}",True
4893,43583452,Wiz Khalifa,4,250,91677,Kk,The Taylors Family Business,4233946,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/08Ld63UgKrJ0nZnCkzHtzc'}, 'href': 'https://api.spotify.com/v1/artists/08Ld63UgKrJ0nZnCkzHtzc', 'id': '08Ld63UgKrJ0nZnCkzHtzc', 'name': 'Project Pat', 'type': 'artist', 'uri': 'spotify:artist:08Ld63UgKrJ0nZnCkzHtzc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi'}, 'href': 'https://api.spotify.com/v1/artists/5gCRApTajqwbnHHPbr2Fpi', 'id': '5gCRApTajqwbnHHPbr2Fpi', 'name': 'Juicy J', 'type': 'artist', 'uri': 'spotify:artist:5gCRApTajqwbnHHPbr2Fpi'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/45u83Y1YHDC1nYve0NGozt'}, 'name': 'KK (feat. Project Pat & Juicy J)', 'uri': 'spotify:track:45u83Y1YHDC1nYve0NGozt', 'genre': ['hip hop', 'pittsburgh rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']}",True
4894,43594543,Positive Thoughts Masters,18,307,2623016,Emotional Song,"Bang Bang Bad Mood %u2013 Piano Music for Rest and Relaxation, Mental Health, Stress Relief, Good Mood, Positive Thinking, Antidepressant and Emotional Tracks, Happiness, Peace of Mind, Lightness of B",4234745,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5qUHCOUsvVKUpVrMMmztMK'}, 'href': 'https://api.spotify.com/v1/artists/5qUHCOUsvVKUpVrMMmztMK', 'id': '5qUHCOUsvVKUpVrMMmztMK', 'name': 'Jeffrey Osborne', 'type': 'artist', 'uri': 'spotify:artist:5qUHCOUsvVKUpVrMMmztMK'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2SfuAy85nKuB71LCLZFDPk'}, 'name': 'You Should Be Mine (The Woo Woo Song)', 'uri': 'spotify:track:2SfuAy85nKuB71LCLZFDPk', 'genre': ['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']}",True
